wage,educ,exper,tenure,nonwhite,female,married,numdep,smsa,northcen,south,west,construc,ndurman,trcommpu,trade,services,profserv,profocc,clerocc,servocc,lwage,expersq,tenursq
4.570000171661377,14,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.5195132493972778,9,0
12.5,18,6,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,2.525728702545166,36,4
3.450000047683716,12,6,5,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1.2383742332458496,36,25
4.630000114440918,12,16,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1.5325568914413452,256,1
10.0,12,31,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2.3025851249694824,961,4
2.9200000762939453,11,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1.07158362865448,1,0
4.510000228881836,12,5,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1.50629723072052,25,4
6.5,17,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1.8718022108078003,9,0
7.5,16,11,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,2.0149030685424805,121,0
3.5399999618530273,13,6,7,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1.2641266584396362,36,49
4.199999809265137,13,11,3,0,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,0,1.4350844621658325,121,9
3.509999990463257,12,7,2,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1.2556160688400269,49,4
4.5,14,5,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1.504077434539795,25,0
3.3499999046325684,14,5,4,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1.2089602947235107,25,16
2.9100000858306885,11,2,2,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,1,1.0681531429290771,4,4
5.25,10,44,7,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.6582280397415161,1936,49
4.050000190734863,8,44,25,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1.398716926574707,1936,625
3.75,14,13,0,0,1,1,3,1,1,0,0,0,0,0,1,0,0,0,1,0,1.3217558860778809,169,0
3.4000000953674316,12,26,15,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1.2237755060195923,676,225
3.0,10,2,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1.0986123085021973,4,1
6.289999961853027,17,10,3,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1.8389610052108765,100,9
2.5399999618530273,9,2,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0.9321640729904175,4,0
4.5,12,35,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1.504077434539795,1225,0
3.130000114440918,12,6,5,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1.1410330533981323,36,25
6.360000133514404,14,8,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1.850028395652771,64,1
4.679999828338623,16,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1.5432981252670288,1,0
6.800000190734863,12,14,10,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1.916922688484192,196,100
8.529999732971191,10,14,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.1435892581939697,196,36
4.170000076293945,0,22,10,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.4279160499572754,484,100
3.75,14,8,4,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1.3217558860778809,64,16
11.100000381469727,15,1,4,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,2.40694522857666,1,16
3.259999990463257,16,15,5,1,1,1,2,1,0,1,0,0,0,0,1,0,0,1,0,0,1.1817271709442139,225,25
9.130000114440918,12,14,12,0,0,1,3,1,0,1,0,0,1,0,0,0,0,1,0,0,2.2115657329559326,196,144
4.5,11,37,10,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1.504077434539795,1369,100
3.0,11,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1.0986123085021973,1,1
8.75,12,4,4,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2.169053792953491,16,16
4.139999866485596,13,29,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1.4206957817077637,841,0
2.869999885559082,12,45,8,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1.054311990737915,2025,64
3.3499999046325684,13,22,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,1.2089602947235107,484,0
6.079999923706055,16,42,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1.8050047159194946,1764,100
3.0,15,9,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0986123085021973,81,0
4.199999809265137,16,8,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1.4350844621658325,64,0
5.599999904632568,15,31,15,0,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,1,1.722766637802124,961,225
10.0,12,24,24,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2.3025851249694824,576,576
12.5,18,16,5,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,2.525728702545166,256,25
3.759999990463257,6,6,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3244189023971558,36,0
3.0999999046325684,6,14,0,1,1,0,5,1,0,1,0,0,0,0,1,0,0,0,1,0,1.1314021348953247,196,0
4.289999961853027,12,47,25,0,1,1,2,1,0,1,0,0,1,0,0,0,0,0,1,0,1.4562866687774658,2209,625
10.920000076293945,12,34,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2.3905959129333496,1156,25
7.5,16,6,2,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,2.0149030685424805,36,4
4.050000190734863,9,7,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.398716926574707,49,16
4.650000095367432,12,27,2,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1.5368672609329224,729,4
5.0,11,24,5,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1.6094379425048828,576,25
2.9000000953674316,10,18,0,0,1,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1.0647107362747192,324,0
8.0,12,12,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.079441547393799,144,9
8.430000305175781,8,27,3,0,0,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,2.1317968368530273,729,9
2.9200000762939453,9,49,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1.07158362865448,2401,0
6.25,17,4,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1.8325815200805664,16,0
6.25,16,24,2,0,1,1,2,1,0,0,1,0,0,0,0,0,1,1,0,0,1.8325815200805664,576,4
5.110000133514404,11,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1.6311994791030884,9,0
4.0,10,2,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1.3862943649291992,4,0
4.440000057220459,8,29,11,0,0,1,3,0,0,1,0,0,0,0,1,0,0,1,0,0,1.4906543493270874,841,121
6.880000114440918,13,34,21,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1.9286186695098877,1156,441
5.429999828338623,14,10,3,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1.691939115524292,100,9
3.0,13,5,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1.0986123085021973,25,0
2.9000000953674316,11,2,0,0,1,0,2,1,0,1,0,0,0,0,1,0,0,1,0,0,1.0647107362747192,4,0
6.25,7,39,21,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1.8325815200805664,1521,441
4.340000152587891,16,5,2,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1.4678744077682495,25,4
3.25,12,14,2,0,1,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1.1786550283432007,196,4
7.260000228881836,13,8,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1.9823799133300781,64,4
6.349999904632568,14,10,1,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1.8484548330307007,100,1
5.630000114440918,16,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1.7281094789505005,4,4
8.75,14,9,3,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,2.169053792953491,81,9
3.200000047683716,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.1631507873535156,1,0
3.0,8,45,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0986123085021973,2025,1
3.0,14,33,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1.0986123085021973,1089,9
12.5,17,21,18,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,2.525728702545166,441,324
2.880000114440918,10,2,0,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,1.0577902793884277,4,0
3.3499999046325684,12,9,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1.2089602947235107,81,1
6.5,12,33,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.8718022108078003,1089,4
10.380000114440918,18,16,2,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,2.33988094329834,256,4
4.5,14,10,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1.504077434539795,100,0
10.0,18,9,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2.3025851249694824,81,64
3.809999942779541,12,8,1,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1.3376291990280151,64,1
8.800000190734863,16,9,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2.1747517585754395,81,1
9.420000076293945,14,23,0,0,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,2.24283504486084,529,0
6.329999923706055,12,23,8,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1.8453001976013184,529,64
4.0,9,22,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3862943649291992,484,324
2.9000000953674316,12,37,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.0647107362747192,1369,0
20.0,12,22,4,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2.995732307434082,484,16
11.25,17,28,25,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2.420368194580078,784,625
3.5,12,14,0,1,1,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1.2527629137039185,196,0
6.0,15,19,4,0,1,1,2,1,0,1,0,0,0,0,0,0,1,0,0,1,1.7917594909667969,361,16
14.380000114440918,17,10,9,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,2.6658382415771484,100,81
6.360000133514404,16,25,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1.850028395652771,625,0
3.549999952316284,12,21,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1.266947627067566,441,0
3.0,15,32,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1.0986123085021973,1024,0
4.5,16,21,10,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1.504077434539795,441,100
6.630000114440918,12,36,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1.8916047811508179,1296,0
9.300000190734863,15,2,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2.2300143241882324,4,4
3.0,12,11,0,0,1,1,2,1,0,1,0,0,0,0,1,0,0,1,0,0,1.0986123085021973,121,0
3.25,12,40,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1.1786550283432007,1600,4
1.5,12,11,1,0,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0.40546509623527527,121,1
5.900000095367432,12,9,7,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.7749524116516113,81,49
8.0,16,23,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2.079441547393799,529,16
2.9000000953674316,11,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1.0647107362747192,1,0
3.2899999618530273,14,30,13,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1.1908875703811646,900,169
6.5,14,41,33,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1.8718022108078003,1681,1089
4.0,13,6,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1.3862943649291992,36,0
6.0,14,11,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.7917594909667969,121,0
4.079999923706055,12,43,17,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1.4060969352722168,1849,289
3.75,12,39,2,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1.3217558860778809,1521,4
3.049999952316284,8,50,24,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.1151416301727295,2500,576
3.5,12,26,20,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.2527629137039185,676,400
2.9200000762939453,3,51,30,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1.07158362865448,2601,900
4.5,11,3,9,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1.504077434539795,9,81
3.3499999046325684,15,3,1,0,1,1,2,1,0,1,0,0,0,0,0,1,0,0,1,0,1.2089602947235107,9,1
5.949999809265137,11,15,9,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1.7833912372589111,225,81
8.0,12,17,6,0,0,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441547393799,289,36
3.0,4,36,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0986123085021973,1296,0
5.0,9,31,9,1,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6094379425048828,961,81
5.5,12,9,4,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1.7047480344772339,81,16
2.6500000953674316,12,42,10,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.9745596647262573,1764,100
3.0,11,3,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1.0986123085021973,9,0
4.5,12,37,14,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1.504077434539795,1369,196
17.5,16,23,22,0,0,1,3,1,0,0,1,0,0,0,1,0,0,1,0,0,2.862200975418091,529,484
8.180000305175781,13,21,5,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2.1016921997070312,441,25
9.09000015258789,15,11,12,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,2.2071750164031982,121,144
11.819999694824219,16,35,13,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2.4697930812835693,1225,169
3.25,12,42,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1.1786550283432007,1764,0
4.5,12,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.504077434539795,9,0
4.5,12,13,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.504077434539795,169,0
3.7100000381469727,9,14,7,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1.3110319375991821,196,49
6.5,10,14,11,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1.8718022108078003,196,121
2.9000000953674316,12,39,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.0647107362747192,1521,1
5.599999904632568,11,11,8,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1.722766637802124,121,64
2.2300000190734863,8,28,3,0,0,1,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0.8020015954971313,784,9
5.0,6,18,0,0,1,1,3,1,0,0,1,0,0,0,1,0,0,0,0,1,1.6094379425048828,324,0
8.329999923706055,16,6,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,2.119863510131836,36,4
2.9000000953674316,12,26,1,0,1,0,4,1,0,1,0,0,0,0,1,0,0,0,1,0,1.0647107362747192,676,1
6.25,12,21,6,0,0,1,3,1,0,1,0,0,0,0,1,0,0,1,0,0,1.8325815200805664,441,36
4.550000190734863,16,34,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.5151273012161255,1156,4
3.2799999713897705,12,17,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.1878434419631958,289,4
2.299999952316284,10,2,0,0,1,0,4,1,1,0,0,0,0,0,1,0,0,0,0,1,0.832909107208252,4,0
3.299999952316284,13,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1.1939224004745483,25,0
3.1500000953674316,13,1,0,0,1,0,4,1,1,0,0,0,0,1,0,0,0,0,1,0,1.1474025249481201,1,0
12.5,14,40,30,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2.525728702545166,1600,900
5.150000095367432,16,39,21,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1.6389967203140259,1521,441
3.130000114440918,10,1,1,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,1.1410330533981323,1,1
7.25,12,14,5,0,0,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1.9810014963150024,196,25
2.9000000953674316,12,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1.0647107362747192,4,4
1.75,11,2,1,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0.5596157908439636,4,1
2.890000104904175,0,42,0,0,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0612565279006958,1764,0
2.9000000953674316,5,34,0,0,1,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.0647107362747192,1156,0
17.709999084472656,16,10,3,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,2.874129295349121,100,9
6.25,16,4,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.8325815200805664,16,9
2.5999999046325684,9,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.9555113911628723,16,0
6.630000114440918,15,21,3,0,1,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,1.8916047811508179,441,9
3.5,12,31,3,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1.2527629137039185,961,9
6.5,12,20,14,0,0,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1.8718022108078003,400,196
3.0,12,36,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1.0986123085021973,1296,1
4.380000114440918,13,7,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1.4770487546920776,49,0
10.0,12,15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2.3025851249694824,225,0
4.949999809265137,7,25,17,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1.599387526512146,625,289
9.0,17,7,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2.1972246170043945,49,0
1.4299999475479126,12,17,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.35767441987991333,289,0
3.0799999237060547,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.1249295473098755,9,1
9.329999923706055,14,12,11,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2.2332351207733154,144,121
7.5,12,18,5,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0149030685424805,324,25
4.75,13,47,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.5581445693969727,2209,1
5.650000095367432,12,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.7316555976867676,4,0
15.0,16,14,2,0,1,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,2.70805025100708,196,4
2.2699999809265137,10,2,0,0,1,0,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0.8197798132896423,4,0
4.670000076293945,15,13,18,0,0,1,3,0,0,0,1,1,0,0,0,0,0,1,0,0,1.5411590337753296,169,324
11.5600004196167,16,5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.4475510120391846,25,1
3.5,14,5,4,1,1,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1.2527629137039185,25,16
